953,1888,0
893,1746,0
1051,1868,0
1187,1982,0
953,1827,0
983,1304,0
626,1339,0
1107,1682,0
702,1546,0
973,2215,0
1117,1694,0
905,1631,0
984,1869,0
776,1511,0
965,1469,0
884,1396,0
1172,1509,0
775,1322,0
835,1679,0
1175,1643,0
953,1611,0
1075,1786,0
976,1866,0
910,1673,0
784,1572,0
872,1648,0
928,2051,0
1145,1855,0
988,1950,0
1073,1556,0
870,1934,0
922,2059,0
1170,1814,0
866,1517,0
621,1404,0
1095,1811,0
1076,2066,0
915,1875,0
1012,1709,0
1057,2099,0
985,1850,0
1046,1874,0
1131,2039,0
1127,1481,0
913,1707,0
1125,1937,0
977,1442,0
792,1769,0
1090,2054,0
1068,1712,0
1122,1354,0
910,1652,0
1035,1849,0
902,1828,0
691,1448,0
1087,1456,0
767,1440,0
891,1611,0
1060,2097,0
767,1798,0
925,1484,0
941,1893,0
880,1669,0
1103,1889,0
1033,1934,0
860,1433,0
937,1880,0
906,1480,0
1034,1634,0
759,1536,0
961,1762,0
1236,1923,0
946,1166,0
890,1904,0
1126,1932,0
893,1599,0
931,1592,0
829,1590,0
967,1523,0
803,1760,0
774,1501,0
628,1554,0
880,1661,0
1055,1353,0
989,1741,0
1033,1704,0
1056,1637,0
1214,1934,0
1037,1718,0
809,1666,0
1040,1744,0
906,1552,0
1015,1397,0
926,1611,1
681,1420,1
748,1602,1
1030,1780,1
730,1267,1
660,1342,1
876,1584,1
835,1260,1
1052,1879,1
854,1387,1
760,1392,1
678,1181,1
840,1428,1
882,1441,1
738,1357,1
666,1534,1
738,1390,1
858,1404,1
903,1818,1
740,1489,1
987,1572,1
792,1319,1
826,1450,1
830,1415,1
836,1332,1
855,1525,1
816,1480,1
721,1174,1
988,1649,1
914,1523,1
1013,1489,1
1013,1464,1
858,1509,1
847,1182,1
769,1426,1
870,1473,1
716,1483,1
661,1203,1
846,1567,1
1107,1736,1
845,1273,1
918,1591,1
814,1342,1
813,1639,1
992,1295,1
718,1199,1
593,1121,1
785,1439,1
856,1592,1
742,1165,1
1001,1298,1
551,1290,1
879,1527,1
861,1591,1
904,1355,1
844,1328,1
836,1482,1
648,1623,1
487,1358,1
754,1473,1
779,1381,1
749,1311,1
728,1209,1
853,1627,1
790,1296,1
801,1272,1
867,1512,1
736,1277,1
1023,1724,1
1025,1749,1
763,1455,1
801,1581,1
735,1469,1
997,1668,1
721,1491,1
850,1339,1
850,1367,1
750,1688,1
763,1388,1
622,1293,1
747,1294,1
963,1648,1
764,1704,1
812,1560,1
575,1067,1
653,1299,1
848,1390,1
585,1332,1
901,1398,1
859,1390,1
949,1673,1
711,1529,1
822,1401,1
793,1588,1
924,1508,1
807,1509,1
673,1282,1
826,1615,1
729,1283,1
783,1547,1
887,1334,1
715,1439,1
1082,1756,1
837,1545,1
826,1503,1
659,1337,1
693,1307,1
1176,1734,1
879,1324,1
645,1293,1
665,1207,1
772,1341,1
764,1397,1
703,1527,1
784,1480,1
660,1147,1
749,1582,1
811,1449,1
919,1745,1
945,1428,1
740,1526,1
685,1389,1
981,1748,1
771,1477,1
915,1603,1
703,1432,1
707,1459,1
741,1566,1
578,1450,1
884,1446,1
910,1163,1
873,1527,1
684,1548,1
838,1568,1
833,1535,1
607,1454,1
891,1404,1
744,1622,1
754,1675,1
580,1301,1
724,1393,1
880,1572,1
792,1455,1
833,1407,1
742,1483,1
944,1429,1
891,1675,1
763,1191,1
688,1286,1
800,1583,1
928,1439,1
804,1234,1
744,1522,1
829,1353,1
937,1546,1
924,1607,1
1047,1548,1
622,1302,1
797,1441,1
485,1308,1
859,1501,1
845,1637,1
861,1471,1
806,1347,1
700,1188,1
893,1421,1
760,1241,1
1136,1780,1
751,1399,1
853,1460,1
849,1810,1
746,1334,1
679,1400,1
940,1640,1
799,1813,1
758,1264,1
812,1638,1
864,1509,1
714,1172,1
742,1681,1
1002,1779,1
756,1637,1
795,1545,1
895,1319,1
623,1248,1
810,1227,1
731,1229,1
1001,1844,1
970,1926,1
749,1474,1
644,1645,1
764,1486,1
838,1399,1
710,1505,1
780,1686,1
686,1604,1
747,1567,1
795,1382,1
684,1273,1
928,1717,1
515,1087,1
1025,1654,1
889,1457,1
568,1267,1
831,1523,1
682,1373,1
850,1422,1
778,1205,1
837,1356,1
929,1456,1
911,1402,1
1107,1664,1
688,1419,1
811,1476,1
814,1398,1
954,1280,1
674,1285,1
1096,1607,1
605,1140,1
830,1235,1
705,1310,1
835,1374,1
731,1283,1
1028,1810,1
825,1526,1
868,1291,1
1032,1481,1
863,1401,1
914,1425,1
770,1034,1
838,1516,1
756,1159,1
896,1550,1
800,1705,1
863,1514,1
820,1462,1
712,1312,1
982,1617,1
592,1164,1
889,1482,1
728,1546,1
943,1408,1
988,1639,1
729,1355,1
649,1269,1
730,1264,1
865,1667,1
868,1497,1
703,1533,1
828,1675,1
785,1328,1
855,1644,1
688,1297,1
780,1484,1
882,1691,1
1074,1599,1
783,1315,1
842,1653,1
517,1335,1
940,1609,1
875,1671,1
822,1612,1
766,1244,1
852,1642,1
771,1621,1
776,1522,1
569,1500,1
755,1669,1
739,1342,1
788,1287,1
825,1372,1
826,1051,1
801,1434,1
915,1512,1
858,1651,1
861,1357,1
788,1580,1
691,1277,1
835,1415,1
694,1062,1
898,1592,1
675,1418,1
980,1588,1
706,1410,1
694,1185,1
656,1441,1
674,1312,1
886,1468,1
706,1200,1
900,1598,1
982,1447,1
843,1773,1
939,1380,1
711,1219,1
745,1580,1
853,1280,1
816,1404,1
695,1113,1
761,1382,1
688,1300,1
561,1070,1
722,1295,1
660,1308,1
544,1288,1
699,1048,1
722,1443,1
1010,1749,1
800,1313,1
743,1492,1
682,1549,1
1145,1767,1
842,1455,1
1000,1618,1
804,1304,1
666,1270,1
903,1540,1
830,1382,1
943,1396,1
808,1480,1
905,1493,1
688,1197,1
842,1627,1
871,1576,1
893,1484,1
687,1411,1
705,1334,1
731,1671,1
1035,1481,1
796,1391,1
870,1551,1
798,1544,1
678,1419,1
914,1729,1
1042,1296,1
915,1893,1
732,1356,1
669,1382,1
920,1414,1
818,1507,1
792,1435,1
708,1426,1
887,1499,1
679,1464,1
1051,1478,1
809,1539,1
707,1389,1
1018,1401,1
835,1150,1
826,1444,1
753,1362,1
824,1765,1
941,1495,1
1029,1647,1
564,1302,0
691,1241,0
607,1313,0
667,1369,0
568,1285,0
575,1245,0
647,1198,0
602,1273,0
616,1098,0
555,1197,0
645,1414,0
586,1296,0
550,1108,0
654,917,0
618,1280,0
689,1259,0
555,1373,0
523,1155,0
699,1206,0
532,1179,0
639,1288,0
530,1145,0
488,1137,0
632,1228,0
668,1249,0
493,1171,0
726,1194,0
554,1197,0
608,1215,0
640,1106,0
658,1248,0
709,1332,0
667,1177,0
576,1117,0
612,1163,0
669,1195,0
595,1090,0
620,1236,0
612,1137,0
641,1237,0
603,1178,0
617,1154,0
595,1237,0
632,1170,0
702,1156,0
575,1090,0
761,1319,0
656,1262,0
666,1236,0
490,1024,0
544,1260,0
520,1166,0
608,1215,0
445,1202,0
625,1181,0
746,1269,0
579,1094,0
531,1121,0
578,1096,0
562,1152,0
748,1347,0
558,1034,0
621,1153,0
556,1073,0
568,1237,0
513,1199,0
755,1252,0
595,1330,0
571,1223,0
479,1201,0
493,1120,0
677,1178,0
491,1221,0
801,1366,0
521,1118,0
493,1104,0
574,1146,0
659,1135,0
654,1260,0
426,1097,0
523,1094,0
555,1300,0
520,1221,0
766,1323,0
650,1266,0
775,1299,0
498,1211,0
558,1177,0
708,1300,0
590,1254,0
569,1206,0
682,1223,0
570,1188,0
629,1319,0
766,1327,0
584,1284,0
608,1207,0
608,1264,0
598,1162,0
631,1189,0
507,1045,0
665,1280,0
503,1174,0
693,1129,0
776,1163,0
552,1223,0
514,1138,0
669,1145,0
651,1194,0
669,1239,0
575,1221,0
577,1247,0
533,1104,0
479,1146,0
584,1154,0
617,1173,0
675,1292,0
600,1205,0
537,1245,0
473,1144,0
497,1101,0
625,1158,0
524,1217,0
673,1152,0
542,1290,0
560,1241,0
691,1126,0
499,1252,0
594,1276,0
563,1084,0
615,1186,0
552,1097,0
566,1052,0
556,1200,0
543,1319,0
335,946,0
624,1261,0
577,1124,0
663,1225,0
458,1171,0
545,1122,0
700,1242,0
514,1269,0
602,1216,0
615,1177,0
738,1272,0
574,1189,0
611,1186,0
385,1099,0
628,1261,0
611,1073,0
528,1298,0
519,1066,0
686,1119,0
582,1289,0
438,1174,0
593,1097,0
499,1169,0
619,1142,0
525,1070,0
798,1293,0
610,1094,0
659,1331,0
640,1151,0
575,1170,0
619,1242,0
747,1214,0
775,1312,0
635,1163,0
586,1277,0
631,1125,0
541,1264,0
559,1125,0
658,1114,0
559,1274,0
631,1206,0
643,1195,0
461,1136,0
756,1327,0
607,1187,0
714,1212,0
570,1237,0
595,1140,0
596,1261,0
790,1312,0
596,1116,0
813,1383,0
545,1229,0
605,1274,0
550,1228,0
501,1101,0
493,1161,0
661,1223,0
677,1200,0
626,1338,0
708,1208,0
572,1021,0
424,1093,0
621,1238,0
638,1224,0
462,953,0
538,1265,0
714,1338,0
462,1169,0
461,1102,0
529,1212,0
794,1333,0
481,1111,0
467,1088,0
543,1062,0
661,1289,0
497,1251,0
572,1219,0
739,1311,0
647,1235,0
557,1190,0
713,1244,0
427,1096,0
595,1212,0
644,1295,0
444,1108,0
564,1242,0
703,1267,0
640,1334,0
512,1211,0
565,1393,0
476,1220,0
376,1019,0
633,1284,0
556,1162,0
553,1113,0
665,1211,0
534,1184,0
725,1291,0
650,1300,0
554,1048,0
650,1258,0
607,1224,0
597,1230,0
561,1049,0
462,1219,0
718,1164,0
726,1406,0
598,1287,0
550,1219,0
662,1241,0
539,1267,0
456,1119,0
542,1230,0
529,1167,0
579,1191,0
460,1063,0
496,1159,0
570,1180,0
730,1361,0
724,1235,0
615,1261,0
559,1176,0
732,1228,0
746,1274,0
614,1193,0
531,1264,0
654,1286,0
562,1028,0
489,1136,0
590,1175,0
679,1166,0
717,1089,0
708,1224,0
543,1184,0
640,1226,0
522,1027,0
536,1095,0
601,1248,0
612,1279,0
552,1135,0
615,1343,0
554,1198,0
672,1194,0
741,1136,0
532,1221,0
392,1143,0
644,1242,0
479,1017,0
730,1341,0
562,1176,0
558,1207,0
664,1247,0
769,1196,0
536,1185,0
604,1273,0
523,1134,0
635,1237,0
564,1229,0
697,1233,0
577,1078,0
642,1272,0
597,1175,0
633,1216,0
752,1320,0
719,1302,0
564,1245,0
588,1352,0
729,1223,0
621,1080,0
647,1208,0
590,1227,0
656,1193,0
621,1129,0
696,1250,0
600,1120,0
653,1184,0
648,1167,0
631,1137,0
595,1128,0
523,1217,0
346,973,0
760,1388,0
554,1153,0
627,1212,0
565,1152,0
608,1151,0
651,1153,0
633,1189,0
566,1136,0
592,1217,0
604,1026,0
695,1295,0
683,1190,0
573,1071,0
796,1162,0
554,1237,0
610,1073,0
620,1260,0
457,1114,0
618,1309,0
496,1162,0
779,1320,0
655,1065,0
525,1234,0
743,1354,0
585,1270,0
484,1184,0
469,1218,0
594,1289,0
647,1181,0
496,1152,0
550,1150,0
773,1282,0
528,1120,0
602,1028,0
665,1262,0
626,1157,0
631,1184,1
638,1301,1
865,1315,1
782,1193,1
750,1325,1
479,1199,1
677,1182,1
730,1152,1
705,1264,1
667,1088,1
665,1233,1
609,1205,1
609,1100,1
792,1305,1
744,1180,1
736,1309,1
724,1128,1
632,1238,1
732,1142,1
881,1219,1
815,1262,1
786,1081,1
818,1242,1
724,1243,1
728,1224,1
658,1266,1
654,1215,1
712,1123,1
660,1155,1
688,1280,1
773,1185,1
690,1022,1
771,1232,1
648,1110,1
701,1345,1
639,1063,1
734,1133,1
783,1268,1
690,1121,1
545,1254,1
794,1260,1
836,1311,1
606,1115,1
673,1089,1
674,1197,1
662,1090,1
772,1154,1
617,1276,1
696,1071,1
615,1188,1
759,1173,1
665,1146,1
718,1171,1
827,1243,1
787,1290,1
858,1248,1
785,1279,1
650,1092,1
809,1296,1
763,1461,1
814,1243,1
631,926,1
783,1268,1
567,1148,1
636,1155,1
747,1260,1
855,1386,1
813,1287,1
713,1181,1
559,1227,1
607,1237,1
650,1038,1
661,1176,1
791,1281,1
712,1328,1
776,1203,1
627,1178,1
727,1079,1
715,1257,1
587,1248,1
865,1319,1
607,1201,1
774,1166,1
722,1292,1
567,962,1
698,1116,1
710,1271,1
613,1073,1
752,1190,1
698,1311,1
722,1233,1
693,1293,1
656,1164,1
616,1033,1
738,1273,1
762,1106,1
545,1202,1
833,1256,1
685,1202,1
767,1261,1
537,1154,1
740,1226,1
679,1218,1
656,1368,1
669,1137,1
696,1135,1
874,1319,1
703,1238,1
588,1101,1
744,1269,1
664,1086,1
733,1121,1
773,1357,1
721,1143,1
665,1106,1
841,1230,1
489,1059,1
545,1189,1
745,1267,1
625,1149,1
597,1136,1
783,1265,1
750,1276,1
617,1047,1
626,1133,1
798,1202,1
705,1297,1
803,1407,1
680,1157,1
729,1221,1
638,1170,1
700,1073,1
677,1055,1
616,1171,1
733,1310,1
603,1206,1
673,1170,1
787,1147,1
735,1120,1
661,1294,1
631,1137,1
685,1263,1
799,1248,1
849,1284,1
571,1143,1
781,1253,1
815,1370,1
721,1341,1
855,1315,1
856,1185,1
754,1099,1
